LON,LAT,NUMBER,STREET,STR_NAME,STR_TYPE,STR_DIR,address,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-115.734018,49.5290356,1821,MT SINCLAIR Ave N,MT SINCLAIR,Ave,N,1821 MT SINCLAIR Ave N,,CRANBROOK,,,,,79a48bc9048134e5
-115.7378963,49.5275295,3012,MT ROYAL Drive N,MT ROYAL,Drive,N,3012 MT ROYAL Drive N,,CRANBROOK,,,,,e3c605866bacbd67
-115.7312923,49.527489,3521,MT ROYAL Drive,MT ROYAL,Drive, ,3521 MT ROYAL Drive  ,,CRANBROOK,,,,,0587be5b610fe9f6
-115.7292743,49.5301512,3558,MT ROYAL Drive,MT ROYAL,Drive, ,3558 MT ROYAL Drive  ,,CRANBROOK,,,,,f63e3c9cbd001fd9
-115.74188,49.5282892,1918,KELOWNA Cres N,KELOWNA,Cres,N,1918 KELOWNA Cres N,,CRANBROOK,,,,,0565d50f903ccc52
-115.7426373,49.5281235,1921,KELOWNA Cres N,KELOWNA,Cres,N,1921 KELOWNA Cres N,A,CRANBROOK,,,,,b2eb60b29193a165
-115.7411796,49.5288917,1854,KOKANEE Cres N,KOKANEE,Cres,N,1854 KOKANEE Cres N,,CRANBROOK,,,,,91f815f7a92558cc
-115.745928,49.526237,1401,WILLOWBROOK Drive N,WILLOWBROOK,Drive,N,1401 WILLOWBROOK Drive N,64,CRANBROOK,,,,,bc43bc61025aaf8d
-115.729322,49.5274367,1617,MT ROYAL PEAK,MT ROYAL PEAK, , ,1617 MT ROYAL PEAK  ,,CRANBROOK,,,,,a7a4993b292d7f9c
-115.7412854,49.5262352,1401,30TH Ave N,30TH,Ave,N,1401 30TH Ave N,36,CRANBROOK,,,,,065d8933adcc0ca5
-115.7302337,49.5292678,3545,MT ROYAL Drive,MT ROYAL,Drive, ,3545 MT ROYAL Drive  ,,CRANBROOK,,,,,0948051779a12bcf
-115.7465627,49.5283478,2025,KOKANEE Drive N,KOKANEE,Drive,N,2025 KOKANEE Drive N,24,CRANBROOK,,,,,1e03cc254335b5a2
-115.7854116,49.507587,1125,COBHAM Ave W,COBHAM,Ave,W,1125 COBHAM Ave W,,CRANBROOK,,,,,904797c2f57b9d76
-115.7676108,49.5262813,1125,INDUSTRIAL ROAD 3,INDUSTRIAL ROAD 3, , ,1125 INDUSTRIAL ROAD 3  ,,CRANBROOK,,,,,7b6f60d6258019ea
-115.7617006,49.5234199,933,INDUSTRIAL ROAD 1,INDUSTRIAL ROAD 1, , ,933 INDUSTRIAL ROAD 1  ,,CRANBROOK,,,,,97a8ab7d308a681e
-115.7566502,49.5350932,229,INDUSTRIAL ROAD F,INDUSTRIAL ROAD F, , ,229 INDUSTRIAL ROAD F  ,,CRANBROOK,,,,,1d7eb5abf85ce28f
-115.764672,49.536794,348,MISSION Cres,MISSION,Cres, ,348 MISSION Cres  ,,CRANBROOK,,,,,0c00ea2b15adacb4
-115.7643179,49.5368073,340,MISSION Cres,MISSION,Cres, ,340 MISSION Cres  ,,CRANBROOK,,,,,cd957d116fe28647
-115.7843409,49.575362,225,CORRAL BOULEVARD,CORRAL BOULEVARD, , ,225 CORRAL BOULEVARD  ,,CRANBROOK,,,,,da8a7b3047bd23d1
-115.7628005,49.5361305,282,MISSION Cres,MISSION,Cres, ,282 MISSION Cres  ,,CRANBROOK,,,,,3a5b3a6ad4ea7606
-115.7642766,49.5361354,320,MISSION Place,MISSION,Place, ,320 MISSION Place  ,,CRANBROOK,,,,,becee3c4b7a633e1
-115.7680599,49.5344508,141,GRANDVIEW Place,GRANDVIEW,Place, ,141 GRANDVIEW Place  ,,CRANBROOK,,,,,7d633d3370c4db4f
-115.7578209,49.5391614,111,THE WHINS,THE WHINS, , ,111 THE WHINS  ,,CRANBROOK,,,,,20c683444d319852
-115.7624407,49.538727,151,THE WHINS,THE WHINS, , ,151 THE WHINS  ,,CRANBROOK,,,,,e570fd385d09e893
-115.7594,49.5387457,182,THE WHINS,THE WHINS, , ,182 THE WHINS  ,,CRANBROOK,,,,,3431dacbcde573f6
-115.7604827,49.5382087,175,THE WHINS,THE WHINS, , ,175 THE WHINS  ,,CRANBROOK,,,,,021a1ad6d443190d
-115.8027833,49.5814185,160,RIVER DRIVE,RIVER DRIVE, , ,160 RIVER DRIVE  ,,CRANBROOK,,,,,dcb1c333acf8e5d8
-115.733364,49.5328041,2240,34TH Ave N,34TH,Ave,N,2240 34TH Ave N,,CRANBROOK,,,,,0778de144129a5f0
-115.7382398,49.5256768,3013,MT FISHER Drive N,MT FISHER,Drive,N,3013 MT FISHER Drive N,,CRANBROOK,,,,,a62612f2feb4327c
-115.7366238,49.5283991,3200,MT ROYAL Drive N,MT ROYAL,Drive,N,3200 MT ROYAL Drive N,,CRANBROOK,,,,,8ba574278a3b4d64
-115.7448165,49.5278574,1801,KELOWNA Cres N,KELOWNA,Cres,N,1801 KELOWNA Cres N,B,CRANBROOK,,,,,d777f62ab4d0a53e
-115.7283677,49.5273677,1616,MT ROYAL PEAK,MT ROYAL PEAK, , ,1616 MT ROYAL PEAK  ,,CRANBROOK,,,,,e23a4aa5f234869c
-115.7354213,49.5301643,1829,MT CONNELL Cres N,MT CONNELL,Cres,N,1829 MT CONNELL Cres N,,CRANBROOK,,,,,149b0ce138277561
-115.7410088,49.528163,1879,KOKANEE Cres N,KOKANEE,Cres,N,1879 KOKANEE Cres N,1,CRANBROOK,,,,,44b6bc4111c53753
-115.7780633,49.5105467,308,COBHAM Ave,COBHAM,Ave, ,308 COBHAM Ave  ,,CRANBROOK,,,,,7b28d64f3120ccdc
-115.7690847,49.5183656,511,4TH Street NW,4TH,Street,NW,511 4TH Street NW,,CRANBROOK,,,,,73904336cb4ef477
-115.7703805,49.5182477,606,3RD Street NW,3RD,Street,NW,606 3RD Street NW,,CRANBROOK,,,,,c1d08bb6b191c060
-115.773069,49.5199911,817,4TH Street NW,4TH,Street,NW,817 4TH Street NW,,CRANBROOK,,,,,f92d3f1b350ea576
-115.7672559,49.5187587,422,BRIAR Ave NW,BRIAR,Ave,NW,422 BRIAR Ave NW,,CRANBROOK,,,,,581d499ce37727e5
-115.7554293,49.5258201,1396,THEATRE Road,THEATRE,Road, ,1396 THEATRE Road  ,,CRANBROOK,,,,,92c1f35fa13e121a
-115.7882721,49.5750095,349,CORRAL BOULEVARD,CORRAL BOULEVARD, , ,349 CORRAL BOULEVARD  ,,CRANBROOK,,,,,f2c83f36ef653214
-115.7677842,49.5344468,137,GRANDVIEW Place,GRANDVIEW,Place, ,137 GRANDVIEW Place  ,,CRANBROOK,,,,,5baaf2bb5a485f3a
-115.7681869,49.5345911,145,GRANDVIEW Place,GRANDVIEW,Place, ,145 GRANDVIEW Place  ,,CRANBROOK,,,,,788c6d281769d4fd
-115.7982499,49.5808818,100,RIVER DRIVE,RIVER DRIVE, , ,100 RIVER DRIVE  ,,CRANBROOK,,,,,d786c3ee19696049
-115.7585092,49.538755,190,THE WHINS,THE WHINS, , ,190 THE WHINS  ,,CRANBROOK,,,,,6450c894fa2626e2
-115.8027369,49.5772796,140,PLATEAU PLACE,PLATEAU PLACE, , ,140 PLATEAU PLACE  ,,CRANBROOK,,,,,90f7f9f02f95214c
-115.735534,49.5308362,2111,33RD Ave N,33RD,Ave,N,2111 33RD Ave N,,CRANBROOK,,,,,97c29124aaae791f
-115.741867,49.5307559,2105,KOKANEE Court N,KOKANEE,Court,N,2105 KOKANEE Court N,,CRANBROOK,,,,,39284eb34ee09e73
-115.7405305,49.5307678,2915,KOKANEE Drive N,KOKANEE,Drive,N,2915 KOKANEE Drive N,,CRANBROOK,,,,,089efef2a967f4e8
-115.7435522,49.530167,2025,KOKANEE Drive N,KOKANEE,Drive,N,2025 KOKANEE Drive N,42,CRANBROOK,,,,,e30dc63eb707b4d0
-115.7426689,49.5315224,2125,KOKANEE Court N,KOKANEE,Court,N,2125 KOKANEE Court N,,CRANBROOK,,,,,503bc25c193d3d9c
-115.7372636,49.5247623,3045,MT FISHER Place,MT FISHER,Place, ,3045 MT FISHER Place  ,,CRANBROOK,,,,,c8ef3ef94f4c06c7
-115.7407459,49.5311031,2104,KOKANEE Court N,KOKANEE,Court,N,2104 KOKANEE Court N,,CRANBROOK,,,,,e8afa16e039f3550
-115.7347014,49.5243183,1562,MT FISHER Cres,MT FISHER,Cres, ,1562 MT FISHER Cres  ,,CRANBROOK,,,,,e3a2bd9b94b8c56f
-115.738066,49.5272313,1628,MT PROCTOR Place N,MT PROCTOR,Place,N,1628 MT PROCTOR Place N,,CRANBROOK,,,,,c884f595e8c14fc3
-115.7473389,49.5224433,2401,12TH Street N,12TH,Street,N,2401 12TH Street N,,CRANBROOK,,,,,56a5e0b337500a9b
-115.7379673,49.5264072,1608,MT PROCTOR Place,MT PROCTOR,Place, ,1608 MT PROCTOR Place  ,,CRANBROOK,,,,,f87f3d6709a1cfff
-115.7453637,49.5249324,1401,WILLOWBROOK Drive N,WILLOWBROOK,Drive,N,1401 WILLOWBROOK Drive N,41,CRANBROOK,,,,,cb77f1e1efd69542
-115.7914433,49.5041571,1507,COBHAM Ave W,COBHAM,Ave,W,1507 COBHAM Ave W,,CRANBROOK,,,,,cc335a9821af4938
-115.7731248,49.5152662,513,KING Street W,KING,Street,W,513 KING Street W,,CRANBROOK,,,,,574f0cfaf85f8321
-115.7357796,49.5253807,1510,MT FISHER Cres,MT FISHER,Cres, ,1510 MT FISHER Cres  ,,CRANBROOK,,,,,6b57f71276923332
-115.7441013,49.521309,2517,KOOTENAY Place,KOOTENAY,Place, ,2517 KOOTENAY Place  ,B,CRANBROOK,,,,,a4858bb02818fc4d
-115.7398223,49.5248225,1401,30TH Ave N,30TH,Ave,N,1401 30TH Ave N,3,CRANBROOK,,,,,d0f6b6d5491afaa8
-115.740239,49.5257482,1401,30TH Ave N,30TH,Ave,N,1401 30TH Ave N,47,CRANBROOK,,,,,1561741bb6e172df
-115.7357241,49.5288843,1805,MT CONNELL Cres N,MT CONNELL,Cres,N,1805 MT CONNELL Cres N,,CRANBROOK,,,,,cef16abd7d1ec0fd
-115.7316326,49.5292133,1900,MT NELSON Cres N,MT NELSON,Cres,N,1900 MT NELSON Cres N,,CRANBROOK,,,,,f05e0caaec23e9db
-115.7347058,49.5317529,2140,33RD Ave N,33RD,Ave,N,2140 33RD Ave N,,CRANBROOK,,,,,ddfb966b451acfe0
-115.7935613,49.5027467,1601,COBHAM Ave W,COBHAM,Ave,W,1601 COBHAM Ave W,,CRANBROOK,,,,,37367a3567254819
-115.7740089,49.5137434,45,COBHAM Ave W,COBHAM,Ave,W,45 COBHAM Ave W,,CRANBROOK,,,,,8b189dab3b2caa92
-115.7857838,49.5110568,600,PATTERSON Street W,PATTERSON,Street,W,600 PATTERSON Street W,,CRANBROOK,,,,,25cbb69d0a9e0ced
-115.786863,49.5080176,502,LAURIER Street W,LAURIER,Street,W,502 LAURIER Street W,,CRANBROOK,,,,,4c133b543958d93b
-115.764351,49.5216241,756,INDUSTRIAL ROAD 2,INDUSTRIAL ROAD 2, , ,756 INDUSTRIAL ROAD 2  ,,CRANBROOK,,,,,44d11a90455c9c81
-115.8012181,49.5753732,145,SHADOW MOUNTAIN BOULEVARD,SHADOW MOUNTAIN BOULEVARD, , ,145 SHADOW MOUNTAIN BOULEVARD  ,,CRANBROOK,,,,,0e177edb704d19f4
-115.7636242,49.5224443,415,INDUSTRIAL ROAD A,INDUSTRIAL ROAD A, , ,415 INDUSTRIAL ROAD A  ,,CRANBROOK,,,,,c2a8893955ad65c4
-115.7652835,49.5360496,340,MISSION Place,MISSION,Place, ,340 MISSION Place  ,,CRANBROOK,,,,,dbbec8c29c1b48b3
-115.7660322,49.5367438,372,MISSION Cres,MISSION,Cres, ,372 MISSION Cres  ,,CRANBROOK,,,,,46345dd7ee0fbf4e
-115.7334194,49.5335746,2300,34TH Ave N,34TH,Ave,N,2300 34TH Ave N,,CRANBROOK,,,,,be68869d3ddce936
-115.739855,49.5302317,1992,KOKANEE Cres N,KOKANEE,Cres,N,1992 KOKANEE Cres N,,CRANBROOK,,,,,bc5f48a1a2bd095e
-115.7764101,49.511521,226,COBHAM Ave W,COBHAM,Ave,W,226 COBHAM Ave W,,CRANBROOK,,,,,52c29be07f2f699d
-115.7902567,49.5104512,700,LAURIER Street W,LAURIER,Street,W,700 LAURIER Street W,,CRANBROOK,,,,,e6970b52b4883010
-115.7735928,49.5144899,24,PINEWOOD Ave,PINEWOOD,Ave, ,24 PINEWOOD Ave  ,,CRANBROOK,,,,,0706afe093939304
-115.7847584,49.5082835,421,PATTERSON Street W,PATTERSON,Street,W,421 PATTERSON Street W,,CRANBROOK,,,,,17cd623ade83b1f0
-115.7843705,49.5100428,500,PATTERSON Street W,PATTERSON,Street,W,500 PATTERSON Street W,,CRANBROOK,,,,,1999172026a9889b
-115.7657633,49.5198144,532,BRIAR Ave NW,BRIAR,Ave,NW,532 BRIAR Ave NW,,CRANBROOK,,,,,753752520c385362
-115.7736418,49.5202925,841,4TH Street NW,4TH,Street,NW,841 4TH Street NW,,CRANBROOK,,,,,83afb3006987ebcb
-115.7664862,49.5256177,1124,INDUSTRIAL ROAD 3,INDUSTRIAL ROAD 3, , ,1124 INDUSTRIAL ROAD 3  ,,CRANBROOK,,,,,c820de92355161f4
-115.7541406,49.5273996,1474,THEATRE Road,THEATRE,Road, ,1474 THEATRE Road  ,,CRANBROOK,,,,,02e7e1051714733f
-115.7543045,49.5357865,2124,MCPHEE Road,MCPHEE,Road, ,2124 MCPHEE Road  ,,CRANBROOK,,,,,042da64799b12a4f
-115.7663083,49.5362038,383,MISSION Cres,MISSION,Cres, ,383 MISSION Cres  ,,CRANBROOK,,,,,76674d33f4c06fd4
-115.7653173,49.5355641,390,MISSION Place,MISSION,Place, ,390 MISSION Place  ,,CRANBROOK,,,,,5cd353fd69fa79a7
-115.7658861,49.5353809,391,MISSION Place,MISSION,Place, ,391 MISSION Place  ,,CRANBROOK,,,,,ba4952782c4d72ae
-115.7675966,49.534993,128,GRANDVIEW Place,GRANDVIEW,Place, ,128 GRANDVIEW Place  ,,CRANBROOK,,,,,c3c20f0cdd09ec03
-115.7421178,49.529859,2812,KOKANEE Drive N,KOKANEE,Drive,N,2812 KOKANEE Drive N,,CRANBROOK,,,,,75cef77d6565b58c
-115.7373711,49.5356951,2428,30TH Ave N,30TH,Ave,N,2428 30TH Ave N,,CRANBROOK,,,,,d60e5356f01c4509
-115.7407373,49.5335565,2309,KOOTENAY Street N,KOOTENAY,Street,N,2309 KOOTENAY Street N,,CRANBROOK,,,,,54ae9bda3b1bfd00
-115.7461114,49.5251636,1401,WILLOWBROOK Drive N,WILLOWBROOK,Drive,N,1401 WILLOWBROOK Drive N,40,CRANBROOK,,,,,ede8dda1fc76edde
-115.7448698,49.5240229,1401,WILLOWBROOK Drive N,WILLOWBROOK,Drive,N,1401 WILLOWBROOK Drive N,1,CRANBROOK,,,,,1b81efa99c571a4a
-115.7332528,49.5287767,1822,MT SINCLAIR Ave N,MT SINCLAIR,Ave,N,1822 MT SINCLAIR Ave N,,CRANBROOK,,,,,7157e2a1acf71570
-115.7477393,49.5259605,1401,WILLOWBROOK Drive N,WILLOWBROOK,Drive,N,1401 WILLOWBROOK Drive N,55,CRANBROOK,,,,,d572117701eef9a0
-115.7407281,49.5254499,1401,30TH Ave N,30TH,Ave,N,1401 30TH Ave N,12,CRANBROOK,,,,,b4c6c1f24ed4ba96
-115.7283935,49.527724,1620,MT ROYAL PEAK,MT ROYAL PEAK, , ,1620 MT ROYAL PEAK  ,,CRANBROOK,,,,,c5339e855a7ebb3f
-115.745851,49.528553,2025,KOKANEE Drive N,KOKANEE,Drive,N,2025 KOKANEE Drive N,18,CRANBROOK,,,,,594a6d841d98630a
-115.7416263,49.5285438,1855,KOKANEE Cres N,KOKANEE,Cres,N,1855 KOKANEE Cres N,,CRANBROOK,,,,,b3385ca9a9f5d42c
-115.7477549,49.528526,1716,CRANBROOK Street N,CRANBROOK,Street,N,1716 CRANBROOK Street N,,CRANBROOK,,,,,a8c1b60bf6caaa0c
-115.7354962,49.5305927,2101,33RD Ave N,33RD,Ave,N,2101 33RD Ave N,,CRANBROOK,,,,,a2cff97348ff6c2c
-115.7690661,49.5167254,217,CRESTBROOK Ave NW,CRESTBROOK,Ave,NW,217 CRESTBROOK Ave NW,,CRANBROOK,,,,,c2c14d6f70eed208
-115.7555549,49.5488475,3700,COLLINSON Road,COLLINSON,Road, ,3700 COLLINSON Road  ,,CRANBROOK,,,,,64314b2b2758c72e
-115.7544716,49.5481773,3664,COLLINSON Road,COLLINSON,Road, ,3664 COLLINSON Road  ,,CRANBROOK,,,,,cad3ccee0973a15f
-115.7668377,49.5285257,541,INDUSTRIAL ROAD D,INDUSTRIAL ROAD D, , ,541 INDUSTRIAL ROAD D  ,,CRANBROOK,,,,,3f2efa2941678ab8
-115.7616997,49.5208652,740,INDUSTRIAL ROAD 1,INDUSTRIAL ROAD 1, , ,740 INDUSTRIAL ROAD 1  ,,CRANBROOK,,,,,34b3e0b9ed75ef09
-115.7561758,49.5250248,1335,THEATRE Road,THEATRE,Road, ,1335 THEATRE Road  ,,CRANBROOK,,,,,aec8115427877046
-115.7657756,49.5363348,371,MISSION Cres,MISSION,Cres, ,371 MISSION Cres  ,,CRANBROOK,,,,,9cf090227ba8381c
-115.796308,49.5804559,164,PURCELL PLACE,PURCELL PLACE, , ,164 PURCELL PLACE  ,,CRANBROOK,,,,,9ed82fbbb3ed9431
-115.7339301,49.5305835,3361,21ST Street N,21ST,Street,N,3361 21ST Street N,,CRANBROOK,,,,,da43aa744cc53185
-115.7320901,49.5247848,1509,MT ROYAL RIDGE,MT ROYAL RIDGE, , ,1509 MT ROYAL RIDGE  ,,CRANBROOK,,,,,623ad4f7c6b2f82e
-115.7355318,49.52535,1508,MT FISHER Cres,MT FISHER,Cres, ,1508 MT FISHER Cres  ,,CRANBROOK,,,,,6c5848fa0f0d3c4f
-115.7402463,49.524895,1401,30TH Ave N,30TH,Ave,N,1401 30TH Ave N,7,CRANBROOK,,,,,fb2beb984c77ffaa
-115.7474071,49.52387,1401,WILLOWBROOK Drive N,WILLOWBROOK,Drive,N,1401 WILLOWBROOK Drive N,10,CRANBROOK,,,,,2829b45b04366615
-115.7319688,49.5256029,1515,MT ROYAL RIDGE,MT ROYAL RIDGE, , ,1515 MT ROYAL RIDGE  ,,CRANBROOK,,,,,cc9f82b2b45adf6b
-115.7458372,49.5247159,1401,WILLOWBROOK Drive N,WILLOWBROOK,Drive,N,1401 WILLOWBROOK Drive N,26,CRANBROOK,,,,,ad6a571bbc300570
-115.7365286,49.5250679,3040,MT FISHER Place,MT FISHER,Place, ,3040 MT FISHER Place  ,,CRANBROOK,,,,,ee866c1286646077
-115.7500297,49.5267269,1532,CRANBROOK Street N,CRANBROOK,Street,N,1532 CRANBROOK Street N,,CRANBROOK,,,,,339039767ec4e8a9
-115.7315593,49.5294097,1904,MT NELSON Cres N,MT NELSON,Cres,N,1904 MT NELSON Cres N,,CRANBROOK,,,,,4a17b5cfcb0a83d8
-115.7412022,49.5292595,1920,KOKANEE Place N,KOKANEE,Place,N,1920 KOKANEE Place N,,CRANBROOK,,,,,1db1ce4154702f14
-115.789853,49.5063432,524,MCBRIDE Street W,MCBRIDE,Street,W,524 MCBRIDE Street W,,CRANBROOK,,,,,57bce8ff18e7ca8c
-115.7759889,49.5117693,220,COBHAM Ave W,COBHAM,Ave,W,220 COBHAM Ave W,,CRANBROOK,,,,,d734124da189981e
-115.7824805,49.5150588,200,HILL Ave NW,HILL,Ave,NW,200 HILL Ave NW,,CRANBROOK,,,,,04290618fc3c8d73
-115.7731305,49.5147623,16,PINEWOOD Ave,PINEWOOD,Ave, ,16 PINEWOOD Ave  ,,CRANBROOK,,,,,83d7936dd986121e
-115.7908608,49.5026867,1516,COBHAM Ave W,COBHAM,Ave,W,1516 COBHAM Ave W,,CRANBROOK,,,,,d1c919b407b5b1e1
-115.7942209,49.5094837,234,CROSS Road S,CROSS,Road,S,234 CROSS Road S,,CRANBROOK,,,,,a14cae8446471e02
-115.7876044,49.5094344,601,PATTERSON Street W,PATTERSON,Street,W,601 PATTERSON Street W,,CRANBROOK,,,,,b9c7960e0d87147e
-115.76995,49.5203074,425,HURRY Ave N,HURRY,Ave,N,425 HURRY Ave N,,CRANBROOK,,,,,de46e4d60855af5e
-115.7664332,49.5166522,304,SLATER Road NW,SLATER,Road,NW,304 SLATER Road NW,,CRANBROOK,,,,,0e2005bb45932525
-115.768467,49.5231278,708,INDUSTRIAL ROAD 3,INDUSTRIAL ROAD 3, , ,708 INDUSTRIAL ROAD 3  ,,CRANBROOK,,,,,dc8819b81c37d764
-115.75405,49.5300704,2000,17TH Street S,17TH,Street,S,2000 17TH Street S,,CRANBROOK,,,,,f947e5ca6a414a66
-115.7545825,49.5268326,1448,THEATRE Road,THEATRE,Road, ,1448 THEATRE Road  ,,CRANBROOK,,,,,d2a8c7c4215b6503
-115.7527462,49.5315071,1900,THEATRE Road,THEATRE,Road, ,1900 THEATRE Road  ,,CRANBROOK,,,,,10d411e18b67f9fd
-115.762596,49.5339031,1824,INDUSTRIAL ROAD F1,INDUSTRIAL ROAD F1, , ,1824 INDUSTRIAL ROAD F1  ,,CRANBROOK,,,,,a7d4407801c93894
-115.761101,49.5392568,140,THE WHINS,THE WHINS, , ,140 THE WHINS  ,,CRANBROOK,,,,,fcc4be21e4c51e64
-115.7982376,49.575721,189,SHADOW MOUNTAIN BOULEVARD,SHADOW MOUNTAIN BOULEVARD, , ,189 SHADOW MOUNTAIN BOULEVARD  ,,CRANBROOK,,,,,8c94f537bd2486df
-115.7354885,49.533356,2311,33RD Ave N,33RD,Ave,N,2311 33RD Ave N,,CRANBROOK,,,,,005397c522ad3b57
-115.741384,49.5303019,2900,KOKANEE Drive N,KOKANEE,Drive,N,2900 KOKANEE Drive N,,CRANBROOK,,,,,b88b2943bdb355c9
-115.742829,49.5299969,2025,KOKANEE Drive N,KOKANEE,Drive,N,2025 KOKANEE Drive N,45,CRANBROOK,,,,,291ad945a51e7057
-115.739891,49.5344623,2412,CRANBROOK Street N,CRANBROOK,Street,N,2412 CRANBROOK Street N,,CRANBROOK,,,,,cf019033e79b9db7
-115.7467042,49.5247548,1401,WILLOWBROOK Drive N,WILLOWBROOK,Drive,N,1401 WILLOWBROOK Drive N,30,CRANBROOK,,,,,c1c6f382b11fe109
-115.784176,49.5746071,220,CORRAL BOULEVARD,CORRAL BOULEVARD, , ,220 CORRAL BOULEVARD  ,,CRANBROOK,,,,,b51775f0d1614a98
-115.7707641,49.5184443,608,3RD Street NW,3RD,Street,NW,608 3RD Street NW,,CRANBROOK,,,,,ab4615b064b6ec9e
-115.7683344,49.5184778,403,BRIAR Ave NW,BRIAR,Ave,NW,403 BRIAR Ave NW,,CRANBROOK,,,,,b44f02dc288cdfc1
-115.763997,49.5568949,4000,HIGHWAY 95A,HIGHWAY 95A, , ,4000 HIGHWAY 95A  ,,CRANBROOK,,,,,c710d7973992b0bc
-115.7646463,49.5210038,708,INDUSTRIAL ROAD 2,INDUSTRIAL ROAD 2, , ,708 INDUSTRIAL ROAD 2  ,,CRANBROOK,,,,,2621810c60f90d19
-115.7679842,49.5275799,560,INDUSTRIAL ROAD D,INDUSTRIAL ROAD D, , ,560 INDUSTRIAL ROAD D  ,,CRANBROOK,,,,,f84dfd32866e1d7b
-115.7688497,49.5208204,517,HURRY Ave NW,HURRY,Ave,NW,517 HURRY Ave NW,,CRANBROOK,,,,,9905b321de4ea397
-115.7645891,49.5357069,325,MISSION Place,MISSION,Place, ,325 MISSION Place  ,,CRANBROOK,,,,,ac4336b4db6e95a6
-115.760902,49.5381926,171,THE WHINS,THE WHINS, , ,171 THE WHINS  ,,CRANBROOK,,,,,beda258b086a8308
-115.8015871,49.5813767,144,RIVER DRIVE,RIVER DRIVE, , ,144 RIVER DRIVE  ,,CRANBROOK,,,,,ee0fd367de298720
-115.7427352,49.5311654,2119,KOKANEE Court N,KOKANEE,Court,N,2119 KOKANEE Court N,,CRANBROOK,,,,,c238ae77c6cd7822
-115.7324424,49.5255757,1524,ABEL Ave,ABEL,Ave, ,15 ABEL Ave  ,,CRANBROOK,,,,,5d0fbdc06f5ba0dc
-115.7354266,49.5242281,1557,MT FISHER Cres,MT FISHER,Cres, ,1557 MT FISHER Cres  ,,CRANBROOK,,,,,862b10887637d1fa
-115.7365131,49.5239242,3064,MT FISHER Place,MT FISHER,Place, ,3064 MT FISHER Place  ,,CRANBROOK,,,,,4cc406a5a634224e
-115.7389517,49.5248526,3001,MT FISHER Place,MT FISHER,Place, ,3001 MT FISHER Place  ,,CRANBROOK,,,,,81dd0b6af42dea45
-115.7420227,49.5311204,2116,KOKANEE Court N,KOKANEE,Court,N,2116 KOKANEE Court N,,CRANBROOK,,,,,3b04ff8769b33d8c
-115.7365587,49.524885,3044,MT FISHER Place,MT FISHER,Place, ,3044 MT FISHER Place  ,,CRANBROOK,,,,,31900e08dc0888b2
-115.7447358,49.5241173,1401,WILLOWBROOK Drive N,WILLOWBROOK,Drive,N,1401 WILLOWBROOK Drive N,48,CRANBROOK,,,,,cc887ca1867122a1
-115.7463222,49.5251623,1401,WILLOWBROOK Drive,WILLOWBROOK,Drive, ,1401 WILLOWBROOK Drive  ,39,CRANBROOK,,,,,3bbb1ed3c354ec92
-115.7406177,49.526183,1401,30TH Ave N,30TH,Ave,N,1401 30TH Ave N,42,CRANBROOK,,,,,24e5d362443618b5
-115.7282957,49.5292098,1992,MT ROYAL Close,MT ROYAL,Close, ,1992 MT ROYAL Close  ,,CRANBROOK,,,,,dac9f439ec4e66a8
-115.7332552,49.5302529,1856,MT CONNELL Cres N,MT CONNELL,Cres,N,1856 MT CONNELL Cres N,,CRANBROOK,,,,,4f16a37ef7609fca
-115.7461192,49.5262292,1401,WILLOWBROOK Drive N,WILLOWBROOK,Drive,N,1401 WILLOWBROOK Drive N,63,CRANBROOK,,,,,5495189a06af3d2a
-115.7432935,49.5289006,2200,KOKANEE Drive N,KOKANEE,Drive,N,2200 KOKANEE Drive N,,CRANBROOK,,,,,be041ea78e02770d
-115.779252,49.5098462,404,COBHAM Ave W,COBHAM,Ave,W,404 COBHAM Ave W,,CRANBROOK,,,,,95cdfd7e8af2d7a1
-115.7778917,49.5106479,304,COBHAM Ave W,COBHAM,Ave,W,304 COBHAM Ave W,,CRANBROOK,,,,,6c5d81803081c29a
-115.7843267,49.5076243,1101,COBHAM Ave W,COBHAM,Ave,W,1101 COBHAM Ave W,,CRANBROOK,,,,,ed01e2cb44e9a689
-115.7562298,49.5426873,950,WILDSTONE Drive,WILDSTONE,Drive, ,950 WILDSTONE Drive  ,,CRANBROOK,,,,,57decaa8ca970b07
-115.7815368,49.5743504,205,CORRAL BOULEVARD,CORRAL BOULEVARD, , ,205 CORRAL BOULEVARD  ,,CRANBROOK,,,,,d307201720668df2
-115.7654203,49.532598,1645,INDUSTRIAL ROAD  2,INDUSTRIAL ROAD  2, , ,1645 INDUSTRIAL ROAD 2  ,,CRANBROOK,,,,,db2ccb55be4506a2
-115.7664566,49.5345866,109,GRANDVIEW Place,GRANDVIEW,Place, ,109 GRANDVIEW Place  ,,CRANBROOK,,,,,3a1058681b52d4e9
-115.7661351,49.5357099,379,MISSION Place,MISSION,Place, ,379 MISSION Place  ,,CRANBROOK,,,,,7ac9ba91cf1f0181
-115.7670676,49.5362851,2321,INDUSTRIAL ROAD  2,INDUSTRIAL ROAD  2, , ,2321 INDUSTRIAL ROAD 2  ,19,CRANBROOK,,,,,d3851a3b0bd60a08
-115.7624254,49.5385835,153,THE WHINS,THE WHINS, , ,153 THE WHINS  ,,CRANBROOK,,,,,779ff34a9f25e804
